date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,conversion_rate,profit,profit_margin
2024-09-05,Google Ads,Search,E-commerce,India,90953,4365,0.04799181995096369,3.04,13269.6,73,181.77534246575343,19836.75,1.4949018809911376,0.01672394043528064,6567.15,0.33105977541683995
2024-09-26,Meta Ads,Shopping,SaaS,Canada,15047,368,0.024456702332690903,1.06,390.08,27,14.447407407407407,6244.19,16.007460008203445,0.07336956521739131,5854.11,0.9375291270765304
2024-04-12,Google Ads,Search,Healthcare,UAE,57632,1256,0.02179344808439756,1.75,2198.0,20,109.9,1647.61,0.7495950864422202,0.01592356687898089,-550.3900000000001,-0.33405356850225487
2024-10-28,TikTok Ads,Shopping,EdTech,UAE,193568,12659,0.06539820631509341,1.24,15697.16,366,42.88841530054645,17585.84,1.120319854037291,0.02891223635358243,1888.6800000000003,0.10739777002406484
2024-05-21,Google Ads,Video,SaaS,Germany,30343,743,0.024486702040009228,3.05,2266.15,39,58.10641025641026,7450.31,3.2876508615934514,0.052489905787348586,5184.16,0.6958314486242854
2024-08-23,Meta Ads,Display,SaaS,Germany,6903,225,0.03259452411994785,1.92,432.0,7,61.714285714285715,513.46,1.188564814814815,0.03111111111111111,81.46000000000004,0.15864916449187869
2024-02-18,TikTok Ads,Display,SaaS,USA,194291,9248,0.04759870503523066,1.08,9987.84,669,14.929506726457399,34771.85,3.4814184047802126,0.07233996539792388,24784.01,0.7127607533105084
2024-08-09,Meta Ads,Shopping,Healthcare,India,25704,616,0.023965141612200435,1.0,616.0,18,34.22222222222222,2381.36,3.865844155844156,0.02922077922077922,1765.3600000000001,0.7413242852823597
2024-05-31,Google Ads,Display,Healthcare,Germany,18696,327,0.017490372272143773,2.61,853.47,8,106.68375,1284.99,1.5056065239551477,0.024464831804281346,431.52,0.3358158429248477
2024-02-16,Meta Ads,Video,EdTech,UK,165408,1670,0.010096246856258463,1.3,2171.0,80,27.1375,9561.0,4.403961308152925,0.04790419161676647,7390.0,0.7729317017048426
2024-04-14,Google Ads,Search,E-commerce,Australia,191372,11711,0.06119495014944715,2.48,29043.28,335,86.69635820895522,75028.42,2.5833314969934524,0.02860558449321151,45985.14,0.6129029506419035
2024-09-06,Meta Ads,Display,EdTech,USA,71247,1888,0.026499361376619367,0.47,887.36,57,15.567719298245613,9045.86,10.194126397403535,0.030190677966101694,8158.500000000001,0.9019042965511295
2024-04-11,TikTok Ads,Search,Fintech,UAE,132294,7527,0.056896004353938955,0.9,6774.3,262,25.85610687022901,50030.33,7.385313611738482,0.03480802444533015,43256.03,0.864596135983912
2024-12-29,TikTok Ads,Display,E-commerce,Germany,66086,3317,0.050192173834094966,0.33,1094.61,206,5.313640776699029,51119.73,46.701318277742764,0.0621043111245101,50025.12,0.9785873282194566
2024-12-23,Google Ads,Search,Healthcare,UK,186232,9292,0.049894754929335455,2.4,22300.8,265,84.15396226415093,67766.02,3.0387259649878033,0.028519156263452434,45465.22,0.6709147150740149
2024-11-01,TikTok Ads,Shopping,Healthcare,India,145225,5562,0.03829919091065588,0.84,4672.08,378,12.36,102053.93,21.8433609869694,0.06796116504854369,97381.84999999999,0.9542194994352495
2024-05-27,Google Ads,Search,SaaS,Germany,15470,529,0.03419521654815773,1.2,634.8,5,126.96,1223.76,1.927788279773157,0.00945179584120983,588.96,0.4812708374191018
2024-04-05,Google Ads,Display,Healthcare,Australia,91814,2607,0.028394362515520508,2.48,6465.36,129,50.11906976744186,25405.84,3.9295321528886253,0.04948216340621404,18940.48,0.7455167788193581
2024-03-24,Google Ads,Display,EdTech,Australia,96087,3238,0.03369862728568901,3.04,9843.52,45,218.7448888888889,7783.0,0.7906724423783361,0.013897467572575664,-2060.5200000000004,-0.2647462418090711
2024-03-12,Google Ads,Shopping,Fintech,Germany,92943,5037,0.054194506310319225,2.26,11383.62,232,49.0673275862069,64994.16,5.709445677209886,0.04605916219972206,53610.54,0.8248516482096238
2024-04-10,Meta Ads,Display,SaaS,India,36411,873,0.023976270907143445,2.03,1772.19,47,37.70617021276596,13565.96,7.654912847945197,0.053837342497136315,11793.769999999999,0.869364939893675
2024-08-17,Meta Ads,Video,EdTech,USA,145170,4688,0.03229317352069987,1.75,8204.0,106,77.39622641509433,30413.14,3.7071111652852267,0.022610921501706484,22209.14,0.7302481756240888
2024-03-25,Google Ads,Video,E-commerce,Germany,146428,2796,0.019094708662277707,2.24,6263.04,164,38.189268292682925,33829.22,5.401405707132639,0.058655221745350504,27566.18,0.8148630089608924
2024-08-28,Google Ads,Search,Fintech,Germany,151772,6237,0.04109453654165459,1.02,6361.74,302,21.065364238410595,77929.21,12.249669115682188,0.04842071508738175,71567.47,0.9183651419025035
2024-01-19,TikTok Ads,Search,E-commerce,USA,179561,8600,0.047894587354715114,1.44,12384.0,212,58.41509433962264,34386.07,2.776652939276486,0.024651162790697675,22002.07,0.6398541618742706
2024-09-11,Google Ads,Search,EdTech,UAE,100381,5691,0.05669399587571353,0.83,4723.53,321,14.715046728971961,58283.85,12.33904516325714,0.05640484976278334,53560.32,0.9189564519159252
2024-12-23,TikTok Ads,Display,E-commerce,India,180552,6030,0.03339758075235943,1.7,10251.0,383,26.765013054830288,23539.41,2.29630377524144,0.06351575456053069,13288.41,0.5645175473811791
2024-07-03,TikTok Ads,Display,EdTech,USA,163328,4981,0.030496914184952977,1.21,6027.01,142,42.4437323943662,21158.33,3.5105848505311923,0.028508331660309173,15131.320000000002,0.7151471784398863
2024-06-03,TikTok Ads,Display,EdTech,USA,93635,4363,0.0465958242110322,1.36,5933.68,117,50.715213675213676,29999.39,5.055781572312629,0.02681641072656429,24065.71,0.8022066448684456
2024-12-29,Google Ads,Display,SaaS,UAE,133526,4633,0.034697362311459944,3.07,14223.31,340,41.83326470588235,62193.85,4.372670637144237,0.07338657457371034,47970.54,0.7713068092745505
2024-02-06,TikTok Ads,Video,E-commerce,Canada,48475,3160,0.06518824136152657,0.76,2401.6,124,19.36774193548387,19990.89,8.3239881745503,0.039240506329113925,17589.29,0.8798652786344181
2024-11-13,TikTok Ads,Video,Fintech,India,195722,12624,0.06449964745915125,2.01,25374.24,755,33.608264900662256,129016.77,5.08455701530371,0.05980671736375159,103642.53,0.8033260327320239
2024-05-04,Google Ads,Search,Healthcare,UK,106277,6961,0.06549864975488581,2.96,20604.56,180,114.46977777777778,42397.44,2.057672670515653,0.0258583536848154,21792.88,0.5140140536787127
2024-01-22,Google Ads,Shopping,Fintech,Australia,153953,5095,0.03309451585873611,2.86,14571.7,110,132.47,30634.7,2.102342211272535,0.021589793915603533,16063.0,0.5243400457650964
2024-09-07,Meta Ads,Video,Healthcare,Germany,142135,2387,0.016793893129770993,1.92,4583.04,98,46.76571428571429,25385.35,5.538976312665828,0.04105571847507331,20802.309999999998,0.8194612246827402
2024-11-25,Google Ads,Shopping,EdTech,Canada,107891,3733,0.03459973491764837,2.31,8623.23,148,58.26506756756756,15202.91,1.7630180338457864,0.03964639699973212,6579.68,0.43279082754551595
2024-03-20,TikTok Ads,Video,SaaS,USA,191380,8171,0.042695161458877626,0.5,4085.5,572,7.1424825174825175,155778.92,38.12970750214173,0.07000367152123363,151693.42,0.9737737301041759
2024-08-11,Meta Ads,Search,Healthcare,UK,123372,3355,0.027194176960736633,2.3,7716.5,224,34.448660714285715,57352.38,7.4324343938314,0.06676602086438152,49635.88,0.8654545809607204
2024-12-24,Google Ads,Search,E-commerce,UAE,104464,4314,0.041296523204166026,2.26,9749.64,82,118.8980487804878,10226.11,1.0488705223987758,0.019007881316643487,476.47000000000116,0.046593474938173084
2024-06-03,Google Ads,Video,SaaS,UK,113502,2235,0.01969128297298726,1.21,2704.35,34,79.53970588235293,6126.9,2.2655721337844583,0.015212527964205816,3422.5499999999997,0.5586103902462909
2024-09-09,Google Ads,Shopping,Healthcare,Australia,95196,3170,0.0332997184755662,1.05,3328.5,170,19.57941176470588,13047.52,3.919939912873667,0.05362776025236593,9719.02,0.7448940488307356
2024-01-27,Google Ads,Display,Healthcare,UK,86362,2547,0.029492137745767814,1.41,3591.27,164,21.89798780487805,33307.3,9.274518485104156,0.06438947781703966,29716.030000000002,0.8921776907764964
2024-06-28,Google Ads,Search,E-commerce,USA,78532,4735,0.06029389293536393,2.82,13352.7,310,43.07322580645162,45765.16,3.4274086888794026,0.06546990496304118,32412.460000000003,0.708234386157505
2024-03-19,Google Ads,Shopping,Healthcare,Canada,184081,5135,0.02789532868682808,2.18,11194.3,96,116.60729166666665,24545.05,2.192638217664347,0.0186952288218111,13350.75,0.5439284091904478
2024-01-28,Meta Ads,Display,Healthcare,Canada,93966,2104,0.022391077623821382,0.97,2040.88,157,12.99923566878981,6975.9,3.4180843557680998,0.07461977186311787,4935.0199999999995,0.7074384667211399
2024-07-23,Google Ads,Video,SaaS,UAE,28667,1338,0.046673875885164126,2.9,3880.2,24,161.67499999999998,3421.56,0.8817999072212773,0.017937219730941704,-458.6399999999999,-0.13404412022586185
2024-01-21,Google Ads,Display,Healthcare,Australia,154239,7465,0.04839891337469771,3.2,23888.0,484,49.35537190082645,25632.04,1.073009042196919,0.06483590087073007,1744.0400000000009,0.0680414044297684
2024-04-05,Meta Ads,Video,Fintech,UAE,103576,1263,0.012193944543137407,0.47,593.61,22,26.98227272727273,5190.25,8.74353531780125,0.01741884402216944,4596.64,0.8856297866191417
2024-09-25,TikTok Ads,Video,EdTech,India,111154,5124,0.046098206092448316,0.89,4560.36,368,12.392282608695652,82164.4,18.01708637037427,0.07181889149102264,77604.04,0.9444971301439553
2024-10-28,Google Ads,Search,E-commerce,USA,104456,6403,0.061298537183120165,2.11,13510.33,440,30.705295454545453,111130.68,8.22560810875826,0.06871778853662346,97620.34999999999,0.8784284411829388
2024-10-12,Meta Ads,Display,SaaS,UAE,173307,3292,0.018995193500551046,1.03,3390.76,74,45.82108108108108,21574.44,6.362715143507649,0.022478736330498177,18183.68,0.8428343910664657
2024-03-10,Google Ads,Display,Fintech,Australia,197459,5667,0.02869962878369687,3.56,20174.52,105,192.13828571428573,17723.39,0.8785036769152376,0.018528321863419798,-2451.130000000001,-0.13829916285767008
2024-09-01,TikTok Ads,Video,EdTech,UK,154676,5970,0.03859680881326127,1.09,6507.3,107,60.81588785046729,14099.39,2.1667035483226527,0.01792294807370184,7592.089999999999,0.5384693947752349
2024-04-24,Meta Ads,Video,Fintech,India,138528,3698,0.026694964194964196,2.27,8394.46,264,31.797196969696966,34788.99,4.144279679693512,0.0713899405083829,26394.53,0.7587035438510862
2024-08-01,Google Ads,Display,SaaS,Canada,188490,6879,0.03649530479070508,2.84,19536.36,279,70.02279569892474,18268.77,0.935116367634503,0.040558220671609246,-1267.5900000000001,-0.06938562366267681
2024-09-21,TikTok Ads,Display,SaaS,USA,155929,6408,0.041095626855812584,0.97,6215.76,481,12.922577962577963,51123.92,8.224886417751007,0.07506242197253434,44908.159999999996,0.8784177739109207
2024-05-31,Google Ads,Display,EdTech,Canada,177220,4607,0.0259959372531317,2.32,10688.24,114,93.75649122807017,9297.03,0.8698373165273235,0.02474495333188626,-1391.2099999999991,-0.14964026145984244
2024-10-10,Meta Ads,Video,E-commerce,Canada,188552,6373,0.03379969451398023,0.65,4142.45,129,32.112015503875966,8973.49,2.1662277154823837,0.02024164443747058,4831.04,0.5383680151200927
2024-09-15,Google Ads,Video,E-commerce,Canada,136460,4462,0.03269822658654551,0.88,3926.56,322,12.194285714285714,59937.98,15.264755918666722,0.07216494845360824,56011.420000000006,0.9344896174345549
2024-10-07,TikTok Ads,Display,Healthcare,Canada,124614,4573,0.03669732132826167,0.29,1326.17,240,5.525708333333333,46988.2,35.43150576472096,0.052481959326481524,45662.03,0.971776531129092
2024-04-15,Meta Ads,Video,SaaS,India,28359,612,0.021580450650587116,0.75,459.0,30,15.3,6591.07,14.359629629629628,0.049019607843137254,6132.07,0.9303603208583735
2024-06-28,Meta Ads,Search,E-commerce,USA,81759,1316,0.01609608728091097,0.9,1184.4,46,25.747826086956525,6171.89,5.2109844647078685,0.034954407294832825,4987.49,0.8080976815853814
2024-04-05,Meta Ads,Video,E-commerce,Germany,131230,2139,0.016299626609769108,2.23,4769.97,105,45.428285714285714,24738.73,5.186349180393168,0.04908835904628331,19968.76,0.8071861409215428
2024-06-01,TikTok Ads,Search,E-commerce,Canada,49659,2413,0.04859139330232184,1.45,3498.85,191,18.318586387434554,38157.72,10.90578904497192,0.07915457936179031,34658.87,0.9083055801027945
2024-02-07,TikTok Ads,Display,Fintech,Germany,103029,6830,0.06629201486959982,0.52,3551.6,148,23.997297297297298,14545.74,4.095545669557382,0.021669106881405564,10994.14,0.7558322917912735
2024-06-01,TikTok Ads,Shopping,Healthcare,Canada,52368,3351,0.06398945921173235,0.61,2044.11,117,17.47102564102564,12829.28,6.276218011750836,0.03491495076096687,10785.17,0.840668377336842
2024-06-15,TikTok Ads,Video,EdTech,Canada,144585,8357,0.05779991008749179,0.52,4345.64,412,10.547669902912622,78373.31,18.03492926243315,0.049299988033983486,74027.67,0.9445520420153238
2024-03-22,TikTok Ads,Shopping,Fintech,UK,40308,3853,0.09558896496973306,1.09,4199.77,291,14.432199312714777,33059.93,7.871842981877578,0.07552556449519855,28860.16,0.8729649457817968
2024-08-08,TikTok Ads,Search,E-commerce,Germany,43635,2469,0.05658301821931935,1.21,2987.49,133,22.462330827067667,19667.27,6.583208646723504,0.05386796273795059,16679.78,0.848098388846037
2024-08-08,Meta Ads,Search,EdTech,India,164074,6152,0.03749527652156954,0.95,5844.4,360,16.234444444444442,47241.24,8.083163370063652,0.05851755526657997,41396.84,0.8762860585369902
2024-08-13,Meta Ads,Shopping,Healthcare,Canada,107300,2693,0.02509785647716682,0.57,1535.01,153,10.032745098039216,18121.16,11.805239053817239,0.05681396212402525,16586.15,0.9152918466588232
2024-11-04,Meta Ads,Display,EdTech,India,177443,4400,0.02479669527679311,2.17,9548.0,231,41.333333333333336,43094.26,4.513433179723503,0.0525,33546.26,0.778439170321059
2024-04-20,TikTok Ads,Shopping,EdTech,UAE,141268,7402,0.05239686270068239,1.24,9178.48,335,27.398447761194028,31326.97,3.4130890953621953,0.045258038368008645,22148.49,0.7070102853866812
2024-05-26,TikTok Ads,Display,EdTech,Germany,145631,4194,0.02879881343944627,0.84,3522.96,59,59.71118644067797,15427.34,4.379084633376479,0.014067715784453982,11904.380000000001,0.7716417736304509
2024-11-22,TikTok Ads,Search,EdTech,Canada,191041,7393,0.03869849927502473,0.53,3918.29,446,8.785403587443946,15789.02,4.029569021180158,0.060327336669822804,11870.73,0.7518345027113779
2024-11-13,TikTok Ads,Video,Healthcare,UK,72145,3058,0.042386859796243674,0.77,2354.66,78,30.187948717948718,7543.67,3.203719432954227,0.025506867233485938,5189.01,0.6878628041788679
2024-03-04,Meta Ads,Video,SaaS,UAE,113447,1826,0.016095621744074324,1.73,3158.98,24,131.62416666666667,4477.79,1.4174796928122368,0.013143483023001095,1318.81,0.29452252115440875
2024-12-12,TikTok Ads,Search,Healthcare,India,195512,8328,0.042595850894062766,1.63,13574.64,198,68.55878787878788,14486.58,1.0671796821131168,0.02377521613832853,911.9400000000005,0.06295067572884701
2024-06-19,Meta Ads,Search,SaaS,USA,149446,6456,0.043199550339252976,2.19,14138.64,397,35.613702770780854,118768.88,8.400304414003045,0.061493184634448576,104630.24,0.8809566950534518
2024-09-03,TikTok Ads,Video,SaaS,Germany,154307,9212,0.05969917113287149,1.3,11975.6,700,17.108,61706.24,5.152663749624236,0.07598784194528875,49730.64,0.8059256243776967
2024-11-26,Meta Ads,Display,Healthcare,India,149675,3143,0.02099883080006681,1.55,4871.65,147,33.140476190476186,33184.47,6.811751665246888,0.0467706013363029,28312.82,0.8531948830281152
2024-04-05,TikTok Ads,Shopping,Healthcare,UAE,184065,6350,0.03449868253062777,1.34,8509.0,273,31.168498168498168,39093.51,4.5943718415795045,0.04299212598425197,30584.510000000002,0.7823423888005964
2024-10-04,TikTok Ads,Search,EdTech,Germany,64484,2966,0.04599590596116866,1.25,3707.5,227,16.33259911894273,27232.61,7.345275792312879,0.076534052596089,23525.11,0.8638580730969232
2024-07-28,Meta Ads,Video,EdTech,UAE,148088,4561,0.030799254497325915,1.36,6202.96,173,35.85526011560694,48056.97,7.74742542270142,0.03793027844770883,41854.01,0.8709248627202256
2024-09-09,Google Ads,Display,SaaS,India,28068,990,0.03527148353997435,1.01,999.9,28,35.71071428571428,5661.1,5.661666166616662,0.028282828282828285,4661.200000000001,0.8233735493102048
2024-03-23,TikTok Ads,Search,Healthcare,USA,131385,6910,0.05259352285268486,0.34,2349.4,206,11.404854368932039,6729.96,2.864544138929088,0.029811866859623733,4380.5599999999995,0.6509043144387188
2024-05-16,TikTok Ads,Search,EdTech,UAE,77882,3029,0.038892170206209394,0.47,1423.63,228,6.2439912280701755,44433.62,31.211494559681938,0.07527236711786069,43009.990000000005,0.9679605217850809
2024-09-10,TikTok Ads,Shopping,Healthcare,UAE,90066,6025,0.06689538782670486,1.77,10664.25,417,25.573741007194243,40275.46,3.776680029069086,0.06921161825726141,29611.21,0.735217176911201
2024-07-25,Meta Ads,Shopping,E-commerce,India,186775,2409,0.012897871770847277,0.69,1662.21,107,15.534672897196263,10079.71,6.064041246292586,0.044416770444167704,8417.5,0.8350934699510205
2024-04-15,Google Ads,Video,Fintech,India,57328,2161,0.03769536701088473,1.53,3306.33,99,33.39727272727273,17903.97,5.415058388001198,0.045812124016658955,14597.640000000001,0.8153297843997728
2024-02-22,Google Ads,Video,SaaS,India,87570,3415,0.03899737352974763,2.57,8776.55,236,37.188771186440675,46705.85,5.321663979581954,0.06910688140556369,37929.3,0.8120888496837121
2024-06-18,Meta Ads,Video,SaaS,UAE,54864,1876,0.034193642461358996,1.52,2851.52,121,23.566280991735535,23640.39,8.290452109751993,0.06449893390191898,20788.87,0.8793793165002777
2024-11-04,Google Ads,Display,SaaS,Australia,91861,2535,0.02759604184583229,1.24,3143.4,137,22.944525547445256,8299.82,2.64039574982503,0.05404339250493097,5156.42,0.6212688949880841
2024-06-04,Meta Ads,Search,E-commerce,Australia,16920,389,0.022990543735224585,1.23,478.47,15,31.898000000000003,3222.58,6.735176709093569,0.038560411311053984,2744.1099999999997,0.8515257961012604
2024-08-16,Meta Ads,Shopping,Healthcare,India,117421,3428,0.02919409645634086,0.61,2091.08,99,21.122020202020202,25079.21,11.993424450523175,0.028879813302217037,22988.129999999997,0.91662097809301
2024-06-29,Google Ads,Display,EdTech,UK,146332,7184,0.04909384140174398,2.8,20115.2,366,54.95956284153006,40775.67,2.0271073615972,0.05094654788418708,20660.469999999998,0.5066862175409993
2024-01-11,Meta Ads,Shopping,SaaS,USA,144993,2783,0.019194030056623422,1.47,4091.01,120,34.091750000000005,10562.14,2.5817927602230255,0.04311893639956881,6471.129999999999,0.612672242556906
2024-07-28,Google Ads,Display,Fintech,Canada,35702,999,0.027981625679233655,1.58,1578.42,15,105.22800000000001,2820.45,1.786881818527388,0.015015015015015015,1242.0299999999997,0.4403658990586608
2024-09-01,Google Ads,Shopping,Healthcare,Germany,184976,6270,0.03389628924833492,2.66,16678.2,412,40.48106796116505,40433.91,2.4243569449940643,0.0657097288676236,23755.710000000003,0.5875194855011548
2024-06-10,Google Ads,Search,E-commerce,UAE,119235,5258,0.04409779007841657,1.1,5783.8,141,41.01985815602837,24150.02,4.175459040769044,0.026816279954355267,18366.22,0.7605053743226714
2024-08-14,Google Ads,Shopping,EdTech,India,127211,3968,0.031192271108630543,2.63,10435.84,194,53.79298969072165,37337.18,3.577783867901386,0.04889112903225806,26901.34,0.7204973701816795
2024-12-16,TikTok Ads,Video,Fintech,USA,27584,1561,0.05659077726218097,0.94,1467.34,93,15.777849462365591,19425.98,13.238908501097225,0.05957719410634209,17958.64,0.9244650720324019
2024-05-25,Google Ads,Shopping,SaaS,Germany,194928,9161,0.04699683985881967,1.88,17222.68,571,30.16231173380035,17839.23,1.0357987258661254,0.06232944001746534,616.5499999999993,0.034561469301085265
2024-10-26,Google Ads,Search,E-commerce,Australia,90349,5420,0.05998959590034201,3.02,16368.4,105,155.8895238095238,16913.07,1.0332757019623175,0.01937269372693727,544.6700000000001,0.03220408831749647
2024-07-08,TikTok Ads,Video,EdTech,Germany,170011,10149,0.05969613730876237,0.55,5581.95,110,50.745,29617.76,5.305988050770788,0.010838506256774067,24035.809999999998,0.8115336878953708
2024-08-06,Google Ads,Display,Healthcare,USA,54158,3374,0.06229919864101333,0.81,2732.94,55,49.68981818181818,5839.17,2.1365891677094995,0.016301126259632485,3106.23,0.5319643031458238
2024-01-02,Meta Ads,Display,SaaS,UK,143485,3945,0.027494163152942817,0.71,2800.95,187,14.978342245989303,30765.32,10.983887609561043,0.047401774397972114,27964.37,0.9089575535050505
2024-02-18,Google Ads,Video,Fintech,Canada,165470,4136,0.024995467456336497,0.82,3391.52,56,60.56285714285714,12113.24,3.5716257017502477,0.013539651837524178,8721.72,0.7200154541642038
2024-05-11,Meta Ads,Search,EdTech,USA,112596,2668,0.023695335535898254,1.2,3201.6,39,82.09230769230768,10899.61,3.4044259120439784,0.01461769115442279,7698.01,0.7062647195633605
2024-07-03,Google Ads,Video,EdTech,Canada,82604,5146,0.06229722531596533,2.88,14820.48,75,197.6064,11977.45,0.8081688312389343,0.014574426739214923,-2843.029999999999,-0.23736521546739905
2024-06-25,Google Ads,Display,Healthcare,UAE,162454,4337,0.026696788013837763,1.57,6809.09,329,20.696322188449848,13568.06,1.992639251353705,0.07585888863269541,6758.969999999999,0.4981530152431519
2024-10-20,TikTok Ads,Shopping,E-commerce,UK,143667,6852,0.04769362484077763,1.13,7742.76,142,54.52647887323944,19589.64,2.530059048711312,0.02072387624051372,11846.88,0.604752307852518
2024-02-16,Google Ads,Video,Healthcare,Australia,83702,3900,0.04659386872476166,2.18,8502.0,60,141.7,11812.78,1.3894119030816279,0.015384615384615385,3310.7800000000007,0.2802710284962558
2024-02-12,TikTok Ads,Video,Fintech,USA,41497,3299,0.07949972287153288,0.65,2144.35,112,19.145982142857143,6822.75,3.1817333924032924,0.033949681721733856,4678.4,0.6857059103733831
2024-05-26,Google Ads,Search,Fintech,UAE,88442,2485,0.028097510232694873,2.89,7181.65,69,104.08188405797101,12989.18,1.8086623547513456,0.027766599597585512,5807.530000000001,0.44710520602532267
2024-02-23,Google Ads,Shopping,SaaS,UAE,143723,4254,0.029598602868016948,1.14,4849.56,281,17.258220640569398,41783.61,8.615958973597603,0.06605547719793135,36934.05,0.8839363089977147
2024-10-15,Meta Ads,Search,SaaS,UK,30392,1325,0.0435969992103185,1.31,1735.75,101,17.185643564356436,3539.63,2.039251044217197,0.07622641509433963,1803.88,0.5096238872424519
2024-05-10,Google Ads,Video,E-commerce,India,94412,4786,0.05069270855399737,1.29,6173.94,343,17.999825072886296,93767.6,15.18764354690846,0.07166736314249895,87593.66,0.9341570009256929
2024-05-21,Google Ads,Video,EdTech,UK,56305,1644,0.029198117396323595,1.65,2712.6,126,21.52857142857143,24269.48,8.94694389146944,0.07664233576642336,21556.88,0.8882299909186353
2024-09-29,TikTok Ads,Display,SaaS,Germany,142456,9943,0.06979698994777335,0.91,9048.13,266,34.01552631578947,72736.17,8.038806913693769,0.02675248918837373,63688.04,0.8756034308652766
2024-12-26,Meta Ads,Display,EdTech,Australia,27169,546,0.020096433435165078,1.08,589.68,15,39.312,1578.78,2.6773504273504276,0.027472527472527472,989.1,0.6264964086193137
2024-09-15,Google Ads,Video,SaaS,Germany,127179,5125,0.040297533397809386,2.22,11377.5,87,130.77586206896552,5905.23,0.519027027027027,0.016975609756097562,-5472.27,-0.9266819412622371
2024-07-18,Google Ads,Shopping,Fintech,USA,20797,846,0.040678944078472855,1.08,913.68,56,16.315714285714286,11660.97,12.762641187286578,0.06619385342789598,10747.289999999999,0.9216463124422754
2024-08-13,Meta Ads,Shopping,E-commerce,USA,188201,5627,0.02989888470305684,1.88,10578.76,77,137.3864935064935,14242.93,1.3463704630788487,0.01368402345832593,3664.17,0.2572623750871485
2024-06-03,TikTok Ads,Shopping,E-commerce,Canada,77726,2557,0.03289761469778452,0.49,1252.93,37,33.862972972972976,2932.31,2.340362191024239,0.014470082127493155,1679.3799999999999,0.5727157087756751
2024-03-10,Meta Ads,Search,EdTech,Australia,23123,286,0.012368637287549193,1.21,346.06,3,115.35333333333334,585.7,1.692481072646362,0.01048951048951049,239.64000000000004,0.4091514427181151
2024-04-06,Google Ads,Search,SaaS,Canada,86689,3727,0.042992767248439825,1.16,4323.32,276,15.664202898550723,76876.24,17.78176031383289,0.07405419908773812,72552.92000000001,0.9437625981707743
2024-05-17,Google Ads,Search,Healthcare,USA,159251,9172,0.05759461479048797,2.84,26048.48,407,64.00117936117935,30602.6,1.1748324662321947,0.04437418229393807,4554.119999999999,0.14881480658506138
2024-01-13,Meta Ads,Display,E-commerce,UK,70180,736,0.01048731832430892,1.4,1030.4,45,22.89777777777778,2168.72,2.10473602484472,0.06114130434782609,1138.3199999999997,0.5248810358183629
2024-09-16,Google Ads,Video,Fintech,Canada,83466,4089,0.0489900079074114,2.26,9241.14,108,85.56611111111111,12521.2,1.3549410570557314,0.02641232575201761,3280.0600000000013,0.2619605149666167
2024-11-13,Meta Ads,Display,SaaS,India,137602,2641,0.019193034984956614,0.59,1558.19,179,8.704972067039106,52473.54,33.67595736078398,0.06777735706171904,50915.35,0.9703052243092423
2024-09-03,TikTok Ads,Video,SaaS,UAE,64222,2067,0.03218523247485285,1.89,3906.63,68,57.45044117647059,14851.97,3.801734487269078,0.03289791969037252,10945.34,0.7369621673084447
2024-07-08,TikTok Ads,Shopping,Healthcare,India,116739,4319,0.03699706182167056,0.34,1468.46,306,4.798888888888889,46873.98,31.920501750132793,0.0708497337346608,45405.520000000004,0.9686721716397882
2024-12-30,Meta Ads,Shopping,Healthcare,USA,50869,890,0.01749592089484755,1.08,961.2,61,15.757377049180329,16803.54,17.48183520599251,0.06853932584269663,15842.34,0.9427977676132528
2024-12-02,Meta Ads,Search,EdTech,Germany,127155,3089,0.0242931854822854,1.25,3861.25,95,40.64473684210526,23894.64,6.188317254775008,0.030754289414049854,20033.39,0.8384051820826762
2024-03-26,Google Ads,Video,EdTech,Germany,162883,8974,0.055094761270359706,2.38,21358.12,292,73.14424657534246,80812.08,3.783670098304533,0.03253844439491865,59453.96000000001,0.7357063448929914
2024-01-17,TikTok Ads,Search,SaaS,Canada,115716,7394,0.06389781879774621,1.16,8577.04,242,35.44231404958678,49142.56,5.7295477227575,0.032729239924262916,40565.52,0.8254661539813961
2024-06-14,Google Ads,Video,EdTech,USA,40306,1176,0.029176797499131643,0.85,999.6,41,24.38048780487805,11838.48,11.843217286914765,0.03486394557823129,10838.88,0.9155634845013887
2024-02-29,TikTok Ads,Search,Fintech,Canada,138025,9192,0.06659663104510052,0.64,5882.88,420,14.006857142857143,38810.35,6.597168393711923,0.04569190600522193,32927.47,0.8484198158480921
2024-02-05,Meta Ads,Video,SaaS,India,145510,5805,0.03989416534946052,1.04,6037.2,166,36.36867469879518,30713.7,5.08740806996621,0.02859603789836348,24676.5,0.8034362515750301
2024-09-07,TikTok Ads,Display,Fintech,USA,168297,10535,0.06259766959601182,1.4,14749.0,561,26.29055258467023,30094.65,2.0404535900739034,0.053251067869008066,15345.650000000001,0.5099128914940031
2024-12-14,Meta Ads,Search,E-commerce,Australia,66157,1687,0.025499947095545445,1.3,2193.1,41,53.49024390243902,5082.94,2.317696411472345,0.024303497332542976,2889.8399999999997,0.5685371064777471
2024-03-26,Meta Ads,Shopping,Fintech,India,115003,2921,0.02539933740858934,0.4,1168.4,36,32.455555555555556,4203.19,3.5973895926052717,0.012324546388223211,3034.7899999999995,0.722020655740045
